#         t          x          y          z         vx         vy         vz
       7.5950  -70271.0950  -25047.3489  -64651.6176   -9746.4330   -3473.7162   -8967.3203
       7.5960  -70280.8415  -25050.8227  -64660.5849   -9746.4323   -3473.7160   -8967.3196
       7.5970  -70290.5879  -25054.2964  -64669.5523   -9746.4316   -3473.7157   -8967.3190
       7.5980  -70300.3343  -25057.7701  -64678.5196   -9746.4310   -3473.7155   -8967.3184
       7.5990  -70310.0808  -25061.2438  -64687.4869   -9746.4303   -3473.7152   -8967.3178
       7.6000  -70319.8272  -25064.7175  -64696.4542   -9746.4296   -3473.7150   -8967.3172
       7.6010  -70329.5736  -25068.1912  -64705.4215   -9746.4289   -3473.7148   -8967.3165
       7.6020  -70339.3200  -25071.6649  -64714.3888   -9746.4283   -3473.7145   -8967.3159
       7.6030  -70349.0665  -25075.1387  -64723.3562   -9746.4276   -3473.7143   -8967.3153
       7.6040  -70358.8129  -25078.6124  -64732.3235   -9746.4269   -3473.7140   -8967.3147
       7.6050  -70368.5593  -25082.0861  -64741.2908   -9746.4262   -3473.7138   -8967.3140
       7.6060  -70378.3057  -25085.5598  -64750.2581   -9746.4256   -3473.7136   -8967.3134
       7.6070  -70388.0522  -25089.0335  -64759.2254   -9746.4249   -3473.7133   -8967.3128
       7.6080  -70397.7986  -25092.5072  -64768.1927   -9746.4242   -3473.7131   -8967.3122
       7.6090  -70407.5450  -25095.9809  -64777.1600   -9746.4236   -3473.7128   -8967.3116
       7.6100  -70417.2914  -25099.4547  -64786.1274   -9746.4229   -3473.7126   -8967.3110
       7.6110  -70427.0379  -25102.9284  -64795.0947   -9746.4222   -3473.7124   -8967.3103
       7.6120  -70436.7843  -25106.4021  -64804.0620   -9746.4215   -3473.7121   -8967.3097
       7.6130  -70446.5307  -25109.8758  -64813.0293   -9746.4209   -3473.7119   -8967.3091
       7.6140  -70456.2771  -25113.3495  -64821.9966   -9746.4202   -3473.7116   -8967.3085
       7.6150  -70466.0236  -25116.8232  -64830.9639   -9746.4195   -3473.7114   -8967.3079
       7.6160  -70475.7700  -25120.2969  -64839.9312   -9746.4188   -3473.7112   -8967.3072
       7.6170  -70485.5164  -25123.7706  -64848.8985   -9746.4182   -3473.7109   -8967.3066
       7.6180  -70495.2628  -25127.2444  -64857.8658   -9746.4175   -3473.7107   -8967.3060
       7.6190  -70505.0092  -25130.7181  -64866.8331   -9746.4168   -3473.7104   -8967.3054
       7.6200  -70514.7556  -25134.1918  -64875.8004   -9746.4162   -3473.7102   -8967.3048
       7.6210  -70524.5021  -25137.6655  -64884.7677   -9746.4155   -3473.7100   -8967.3041
       7.6220  -70534.2485  -25141.1392  -64893.7350   -9746.4148   -3473.7097   -8967.3035
       7.6230  -70543.9949  -25144.6129  -64902.7023   -9746.4141   -3473.7095   -8967.3029
       7.6240  -70553.7413  -25148.0866  -64911.6696   -9746.4135   -3473.7092   -8967.3023
       7.6250  -70563.4877  -25151.5603  -64920.6369   -9746.4128   -3473.7090   -8967.3017
       7.6260  -70573.2341  -25155.0340  -64929.6042   -9746.4121   -3473.7088   -8967.3011
       7.6270  -70582.9805  -25158.5077  -64938.5715   -9746.4115   -3473.7085   -8967.3004
       7.6280  -70592.7269  -25161.9814  -64947.5388   -9746.4108   -3473.7083   -8967.2998
       7.6290  -70602.4734  -25165.4552  -64956.5061   -9746.4101   -3473.7080   -8967.2992
       7.6300  -70612.2198  -25168.9289  -64965.4734   -9746.4094   -3473.7078   -8967.2986
       7.6310  -70621.9662  -25172.4026  -64974.4407   -9746.4088   -3473.7076   -8967.2980
       7.6320  -70631.7126  -25175.8763  -64983.4080   -9746.4081   -3473.7073   -8967.2974
       7.6330  -70641.4590  -25179.3500  -64992.3753   -9746.4074   -3473.7071   -8967.2967
       7.6340  -70651.2054  -25182.8237  -65001.3426   -9746.4068   -3473.7069   -8967.2961
       7.6350  -70660.9518  -25186.2974  -65010.3099   -9746.4061   -3473.7066   -8967.2955
       7.6360  -70670.6982  -25189.7711  -65019.2772   -9746.4054   -3473.7064   -8967.2949
       7.6370  -70680.4446  -25193.2448  -65028.2445   -9746.4048   -3473.7061   -8967.2943
       7.6380  -70690.1910  -25196.7185  -65037.2118   -9746.4041   -3473.7059   -8967.2937
       7.6390  -70699.9374  -25200.1922  -65046.1791   -9746.4034   -3473.7057   -8967.2931
       7.6400  -70709.6838  -25203.6659  -65055.1464   -9746.4028   -3473.7054   -8967.2924
       7.6410  -70719.4302  -25207.1396  -65064.1137   -9746.4021   -3473.7052   -8967.2918
       7.6420  -70729.1766  -25210.6133  -65073.0810   -9746.4014   -3473.7049   -8967.2912
       7.6430  -70738.9230  -25214.0870  -65082.0483   -9746.4008   -3473.7047   -8967.2906
       7.6440  -70748.6694  -25217.5607  -65091.0156   -9746.4001   -3473.7045   -8967.2900
       7.6450  -70758.4158  -25221.0345  -65099.9829   -9746.3994   -3473.7042   -8967.2894
       7.6460  -70768.1622  -25224.5082  -65108.9501   -9746.3988   -3473.7040   -8967.2888
       7.6470  -70777.9086  -25227.9819  -65117.9174   -9746.3981   -3473.7038   -8967.2881
       7.6480  -70787.6550  -25231.4556  -65126.8847   -9746.3974   -3473.7035   -8967.2875
       7.6490  -70797.4014  -25234.9293  -65135.8520   -9746.3968   -3473.7033   -8967.2869
       7.6500  -70807.1478  -25238.4030  -65144.8193   -9746.3961   -3473.7030   -8967.2863
       7.6510  -70816.8942  -25241.8767  -65153.7866   -9746.3954   -3473.7028   -8967.2857
       7.6520  -70826.6406  -25245.3504  -65162.7539   -9746.3948   -3473.7026   -8967.2851
       7.6530  -70836.3870  -25248.8241  -65171.7212   -9746.3941   -3473.7023   -8967.2845
       7.6540  -70846.1334  -25252.2978  -65180.6884   -9746.3934   -3473.7021   -8967.2839
       7.6550  -70855.8798  -25255.7715  -65189.6557   -9746.3928   -3473.7019   -8967.2832
       7.6560  -70865.6262  -25259.2452  -65198.6230   -9746.3921   -3473.7016   -8967.2826
       7.6570  -70875.3726  -25262.7189  -65207.5903   -9746.3914   -3473.7014   -8967.2820
       7.6580  -70885.1190  -25266.1926  -65216.5576   -9746.3908   -3473.7012   -8967.2814
       7.6590  -70894.8654  -25269.6663  -65225.5248   -9746.3901   -3473.7009   -8967.2808
       7.6600  -70904.6118  -25273.1400  -65234.4921   -9746.3894   -3473.7007   -8967.2802
       7.6610  -70914.3581  -25276.6137  -65243.4594   -9746.3888   -3473.7004   -8967.2796
       7.6620  -70924.1045  -25280.0874  -65252.4267   -9746.3881   -3473.7002   -8967.2790
       7.6630  -70933.8509  -25283.5611  -65261.3940   -9746.3875   -3473.7000   -8967.2784
       7.6640  -70943.5973  -25287.0348  -65270.3612   -9746.3868   -3473.6997   -8967.2777
       7.6650  -70953.3437  -25290.5085  -65279.3285   -9746.3861   -3473.6995   -8967.2771
       7.6660  -70963.0901  -25293.9822  -65288.2958   -9746.3855   -3473.6993   -8967.2765
       7.6670  -70972.8365  -25297.4559  -65297.2631   -9746.3848   -3473.6990   -8967.2759
       7.6680  -70982.5828  -25300.9296  -65306.2303   -9746.3841   -3473.6988   -8967.2753
       7.6690  -70992.3292  -25304.4033  -65315.1976   -9746.3835   -3473.6985   -8967.2747
       7.6700  -71002.0756  -25307.8770  -65324.1649   -9746.3828   -3473.6983   -8967.2741
       7.6710  -71011.8220  -25311.3507  -65333.1322   -9746.3822   -3473.6981   -8967.2735
       7.6720  -71021.5684  -25314.8244  -65342.0994   -9746.3815   -3473.6978   -8967.2729
       7.6730  -71031.3148  -25318.2981  -65351.0667   -9746.3808   -3473.6976   -8967.2723
       7.6740  -71041.0611  -25321.7718  -65360.0340   -9746.3802   -3473.6974   -8967.2717
       7.6750  -71050.8075  -25325.2455  -65369.0013   -9746.3795   -3473.6971   -8967.2710
       7.6760  -71060.5539  -25328.7192  -65377.9685   -9746.3788   -3473.6969   -8967.2704
       7.6770  -71070.3003  -25332.1929  -65386.9358   -9746.3782   -3473.6967   -8967.2698
       7.6780  -71080.0467  -25335.6666  -65395.9031   -9746.3775   -3473.6964   -8967.2692
       7.6790  -71089.7930  -25339.1403  -65404.8703   -9746.3769   -3473.6962   -8967.2686
       7.6800  -71099.5394  -25342.6140  -65413.8376   -9746.3762   -3473.6960   -8967.2680
       7.6810  -71109.2858  -25346.0877  -65422.8049   -9746.3755   -3473.6957   -8967.2674
       7.6820  -71119.0322  -25349.5613  -65431.7721   -9746.3749   -3473.6955   -8967.2668
       7.6830  -71128.7785  -25353.0350  -65440.7394   -9746.3742   -3473.6953   -8967.2662
       7.6840  -71138.5249  -25356.5087  -65449.7067   -9746.3736   -3473.6950   -8967.2656
       7.6850  -71148.2713  -25359.9824  -65458.6739   -9746.3729   -3473.6948   -8967.2650
       7.6860  -71158.0177  -25363.4561  -65467.6412   -9746.3722   -3473.6945   -8967.2644
       7.6870  -71167.7640  -25366.9298  -65476.6085   -9746.3716   -3473.6943   -8967.2638
       7.6880  -71177.5104  -25370.4035  -65485.5757   -9746.3709   -3473.6941   -8967.2631
       7.6890  -71187.2568  -25373.8772  -65494.5430   -9746.3703   -3473.6938   -8967.2625
       7.6900  -71197.0031  -25377.3509  -65503.5103   -9746.3696   -3473.6936   -8967.2619
       7.6910  -71206.7495  -25380.8246  -65512.4775   -9746.3689   -3473.6934   -8967.2613
       7.6920  -71216.4959  -25384.2983  -65521.4448   -9746.3683   -3473.6931   -8967.2607
       7.6930  -71226.2422  -25387.7720  -65530.4120   -9746.3676   -3473.6929   -8967.2601
       7.6940  -71235.9886  -25391.2457  -65539.3793   -9746.3670   -3473.6927   -8967.2595
       7.6950  -71245.7350  -25394.7194  -65548.3466   -9746.3663   -3473.6924   -8967.2589
       7.6960  -71255.4813  -25398.1931  -65557.3138   -9746.3657   -3473.6922   -8967.2583
       7.6970  -71265.2277  -25401.6668  -65566.2811   -9746.3650   -3473.6920   -8967.2577
       7.6980  -71274.9741  -25405.1404  -65575.2483   -9746.3643   -3473.6917   -8967.2571
       7.6990  -71284.7204  -25408.6141  -65584.2156   -9746.3637   -3473.6915   -8967.2565
       7.7000  -71294.4668  -25412.0878  -65593.1828   -9746.3630   -3473.6913   -8967.2559
       7.7010  -71304.2132  -25415.5615  -65602.1501   -9746.3624   -3473.6910   -8967.2553
       7.7020  -71313.9595  -25419.0352  -65611.1174   -9746.3617   -3473.6908   -8967.2547
       7.7030  -71323.7059  -25422.5089  -65620.0846   -9746.3611   -3473.6906   -8967.2541
       7.7040  -71333.4522  -25425.9826  -65629.0519   -9746.3604   -3473.6903   -8967.2535
       7.7050  -71343.1986  -25429.4563  -65638.0191   -9746.3597   -3473.6901   -8967.2529
       7.7060  -71352.9450  -25432.9300  -65646.9864   -9746.3591   -3473.6899   -8967.2523
       7.7070  -71362.6913  -25436.4037  -65655.9536   -9746.3584   -3473.6896   -8967.2517
       7.7080  -71372.4377  -25439.8773  -65664.9209   -9746.3578   -3473.6894   -8967.2511
       7.7090  -71382.1840  -25443.3510  -65673.8881   -9746.3571   -3473.6892   -8967.2505
       7.7100  -71391.9304  -25446.8247  -65682.8554   -9746.3565   -3473.6889   -8967.2498
       7.7110  -71401.6768  -25450.2984  -65691.8226   -9746.3558   -3473.6887   -8967.2492
       7.7120  -71411.4231  -25453.7721  -65700.7899   -9746.3552   -3473.6885   -8967.2486
       7.7130  -71421.1695  -25457.2458  -65709.7571   -9746.3545   -3473.6882   -8967.2480
       7.7140  -71430.9158  -25460.7195  -65718.7244   -9746.3538   -3473.6880   -8967.2474
       7.7150  -71440.6622  -25464.1932  -65727.6916   -9746.3532   -3473.6878   -8967.2468
       7.7160  -71450.4085  -25467.6669  -65736.6589   -9746.3525   -3473.6875   -8967.2462
       7.7170  -71460.1549  -25471.1405  -65745.6261   -9746.3519   -3473.6873   -8967.2456
       7.7180  -71469.9012  -25474.6142  -65754.5934   -9746.3512   -3473.6871   -8967.2450
       7.7190  -71479.6476  -25478.0879  -65763.5606   -9746.3506   -3473.6868   -8967.2444
       7.7200  -71489.3939  -25481.5616  -65772.5278   -9746.3499   -3473.6866   -8967.2438
       7.7210  -71499.1403  -25485.0353  -65781.4951   -9746.3493   -3473.6864   -8967.2432
       7.7220  -71508.8866  -25488.5090  -65790.4623   -9746.3486   -3473.6861   -8967.2426
       7.7230  -71518.6330  -25491.9827  -65799.4296   -9746.3480   -3473.6859   -8967.2420
       7.7240  -71528.3793  -25495.4563  -65808.3968   -9746.3473   -3473.6857   -8967.2414
       7.7250  -71538.1257  -25498.9300  -65817.3641   -9746.3467   -3473.6854   -8967.2408
       7.7260  -71547.8720  -25502.4037  -65826.3313   -9746.3460   -3473.6852   -8967.2402
       7.7270  -71557.6184  -25505.8774  -65835.2985   -9746.3454   -3473.6850   -8967.2396
       7.7280  -71567.3647  -25509.3511  -65844.2658   -9746.3447   -3473.6847   -8967.2390
       7.7290  -71577.1111  -25512.8248  -65853.2330   -9746.3441   -3473.6845   -8967.2384
       7.7300  -71586.8574  -25516.2985  -65862.2003   -9746.3434   -3473.6843   -8967.2378
       7.7310  -71596.6037  -25519.7721  -65871.1675   -9746.3428   -3473.6840   -8967.2372
       7.7320  -71606.3501  -25523.2458  -65880.1347   -9746.3421   -3473.6838   -8967.2366
       7.7330  -71616.0964  -25526.7195  -65889.1020   -9746.3414   -3473.6836   -8967.2360
       7.7340  -71625.8428  -25530.1932  -65898.0692   -9746.3408   -3473.6833   -8967.2354
       7.7350  -71635.5891  -25533.6669  -65907.0364   -9746.3401   -3473.6831   -8967.2348
       7.7360  -71645.3354  -25537.1406  -65916.0037   -9746.3395   -3473.6829   -8967.2342
       7.7370  -71655.0818  -25540.6142  -65924.9709   -9746.3388   -3473.6826   -8967.2336
       7.7380  -71664.8281  -25544.0879  -65933.9381   -9746.3382   -3473.6824   -8967.2330
       7.7390  -71674.5745  -25547.5616  -65942.9054   -9746.3375   -3473.6822   -8967.2324
       7.7400  -71684.3208  -25551.0353  -65951.8726   -9746.3369   -3473.6819   -8967.2318
       7.7410  -71694.0671  -25554.5090  -65960.8398   -9746.3362   -3473.6817   -8967.2312
       7.7420  -71703.8135  -25557.9827  -65969.8071   -9746.3356   -3473.6815   -8967.2306
       7.7430  -71713.5598  -25561.4563  -65978.7743   -9746.3349   -3473.6813   -8967.2301
       7.7440  -71723.3061  -25564.9300  -65987.7415   -9746.3343   -3473.6810   -8967.2295
       7.7450  -71733.0525  -25568.4037  -65996.7088   -9746.3336   -3473.6808   -8967.2289
       7.7460  -71742.7988  -25571.8774  -66005.6760   -9746.3330   -3473.6806   -8967.2283
       7.7470  -71752.5451  -25575.3511  -66014.6432   -9746.3324   -3473.6803   -8967.2277
       7.7480  -71762.2915  -25578.8247  -66023.6104   -9746.3317   -3473.6801   -8967.2271
       7.7490  -71772.0378  -25582.2984  -66032.5777   -9746.3311   -3473.6799   -8967.2265
       7.7500  -71781.7841  -25585.7721  -66041.5449   -9746.3304   -3473.6796   -8967.2259
       7.7510  -71791.5305  -25589.2458  -66050.5121   -9746.3298   -3473.6794   -8967.2253
       7.7520  -71801.2768  -25592.7195  -66059.4793   -9746.3291   -3473.6792   -8967.2247
       7.7530  -71811.0231  -25596.1931  -66068.4466   -9746.3285   -3473.6789   -8967.2241
       7.7540  -71820.7695  -25599.6668  -66077.4138   -9746.3278   -3473.6787   -8967.2235
       7.7550  -71830.5158  -25603.1405  -66086.3810   -9746.3272   -3473.6785   -8967.2229
       7.7560  -71840.2621  -25606.6142  -66095.3482   -9746.3265   -3473.6782   -8967.2223
       7.7570  -71850.0084  -25610.0879  -66104.3155   -9746.3259   -3473.6780   -8967.2217
       7.7580  -71859.7548  -25613.5615  -66113.2827   -9746.3252   -3473.6778   -8967.2211
       7.7590  -71869.5011  -25617.0352  -66122.2499   -9746.3246   -3473.6776   -8967.2205
       7.7600  -71879.2474  -25620.5089  -66131.2171   -9746.3239   -3473.6773   -8967.2199
       7.7610  -71888.9937  -25623.9826  -66140.1843   -9746.3233   -3473.6771   -8967.2193
       7.7620  -71898.7401  -25627.4562  -66149.1516   -9746.3226   -3473.6769   -8967.2187
       7.7630  -71908.4864  -25630.9299  -66158.1188   -9746.3220   -3473.6766   -8967.2181
       7.7640  -71918.2327  -25634.4036  -66167.0860   -9746.3214   -3473.6764   -8967.2175
       7.7650  -71927.9790  -25637.8773  -66176.0532   -9746.3207   -3473.6762   -8967.2169
       7.7660  -71937.7253  -25641.3509  -66185.0204   -9746.3201   -3473.6759   -8967.2164
       7.7670  -71947.4717  -25644.8246  -66193.9876   -9746.3194   -3473.6757   -8967.2158
       7.7680  -71957.2180  -25648.2983  -66202.9549   -9746.3188   -3473.6755   -8967.2152
       7.7690  -71966.9643  -25651.7720  -66211.9221   -9746.3181   -3473.6753   -8967.2146
       7.7700  -71976.7106  -25655.2456  -66220.8893   -9746.3175   -3473.6750   -8967.2140
       7.7710  -71986.4569  -25658.7193  -66229.8565   -9746.3168   -3473.6748   -8967.2134
       7.7720  -71996.2032  -25662.1930  -66238.8237   -9746.3162   -3473.6746   -8967.2128
       7.7730  -72005.9496  -25665.6667  -66247.7909   -9746.3156   -3473.6743   -8967.2122
       7.7740  -72015.6959  -25669.1403  -66256.7581   -9746.3149   -3473.6741   -8967.2116
       7.7750  -72025.4422  -25672.6140  -66265.7254   -9746.3143   -3473.6739   -8967.2110
       7.7760  -72035.1885  -25676.0877  -66274.6926   -9746.3136   -3473.6737   -8967.2104
       7.7770  -72044.9348  -25679.5614  -66283.6598   -9746.3130   -3473.6734   -8967.2098
       7.7780  -72054.6811  -25683.0350  -66292.6270   -9746.3123   -3473.6732   -8967.2092
       7.7790  -72064.4274  -25686.5087  -66301.5942   -9746.3117   -3473.6730   -8967.2087
       7.7800  -72074.1738  -25689.9824  -66310.5614   -9746.3110   -3473.6727   -8967.2081
       7.7810  -72083.9201  -25693.4561  -66319.5286   -9746.3104   -3473.6725   -8967.2075
       7.7820  -72093.6664  -25696.9297  -66328.4958   -9746.3098   -3473.6723   -8967.2069
       7.7830  -72103.4127  -25700.4034  -66337.4630   -9746.3091   -3473.6720   -8967.2063
       7.7840  -72113.1590  -25703.8771  -66346.4302   -9746.3085   -3473.6718   -8967.2057
       7.7850  -72122.9053  -25707.3507  -66355.3974   -9746.3078   -3473.6716   -8967.2051
       7.7860  -72132.6516  -25710.8244  -66364.3646   -9746.3072   -3473.6714   -8967.2045
       7.7870  -72142.3979  -25714.2981  -66373.3318   -9746.3066   -3473.6711   -8967.2039
       7.7880  -72152.1442  -25717.7718  -66382.2990   -9746.3059   -3473.6709   -8967.2033
       7.7890  -72161.8905  -25721.2454  -66391.2662   -9746.3053   -3473.6707   -8967.2027
       7.7900  -72171.6368  -25724.7191  -66400.2335   -9746.3046   -3473.6704   -8967.2022
       7.7910  -72181.3831  -25728.1928  -66409.2007   -9746.3040   -3473.6702   -8967.2016
       7.7920  -72191.1294  -25731.6664  -66418.1679   -9746.3033   -3473.6700   -8967.2010
       7.7930  -72200.8757  -25735.1401  -66427.1351   -9746.3027   -3473.6698   -8967.2004
